date,state,positive,probableCases,negative,pending,totalTestResultsSource,totalTestResults,hospitalizedCurrently,hospitalizedCumulative,inIcuCurrently,inIcuCumulative,onVentilatorCurrently,onVentilatorCumulative,recovered,lastUpdateEt,dateModified,checkTimeEt,death,hospitalized,hospitalizedDischarged,dateChecked,totalTestsViral,positiveTestsViral,negativeTestsViral,positiveCasesViral,deathConfirmed,deathProbable,totalTestEncountersViral,totalTestsPeopleViral,totalTestsAntibody,positiveTestsAntibody,negativeTestsAntibody,totalTestsPeopleAntibody,positiveTestsPeopleAntibody,negativeTestsPeopleAntibody,totalTestsPeopleAntigen,positiveTestsPeopleAntigen,totalTestsAntigen,positiveTestsAntigen,fips,positiveIncrease,negativeIncrease,total,totalTestResultsIncrease,posNeg,dataQualityGrade,deathIncrease,hospitalizedIncrease,hash,commercialScore,negativeRegularScore,negativeScore,positiveScore,score,grade
20210213,WA,327167.0,16626.0,,,totalTestEncountersViral,4866993.0,628.0,18604.0,151.0,,48.0,,,2/12/2021 02:59,2021-02-12T02:59:00Z,02/11 21:59,4675.0,18604.0,,2021-02-12T02:59:00Z,,310521.0,4556332.0,310541.0,,,4866993.0,,,,,,,,,,,,53,1008,0,327167,26917,327167,,42,73,69aa829c80dbe05d486bfdf7a831d1a0c5dddf99,0,0,0,0,0,
20210212,WA,326159.0,16486.0,,,totalTestEncountersViral,4840076.0,678.0,18531.0,151.0,,79.0,,,2/11/2021 02:59,2021-02-11T02:59:00Z,02/10 21:59,4633.0,18531.0,,2021-02-11T02:59:00Z,,309629.0,4530317.0,309673.0,,,4840076.0,,,,,,,,,,,,53,1453,0,326159,25411,326159,,30,15,c1f3ac80d7e4175aab21d1475aa5d74381df7bfb,0,0,0,0,0,
20210211,WA,324706.0,16314.0,,,totalTestEncountersViral,4814665.0,687.0,18516.0,151.0,,61.0,,,2/10/2021 02:59,2021-02-10T02:59:00Z,02/09 21:59,4603.0,18516.0,,2021-02-10T02:59:00Z,,308338.0,4506197.0,308392.0,,,4814665.0,,,,,,,,,,,,53,681,0,324706,20740,324706,,45,-14,330b0d0e35e7ca6c310797201b8c387beb1a4133,0,0,0,0,0,
20210210,WA,324025.0,16158.0,,,totalTestEncountersViral,4793925.0,704.0,18530.0,160.0,,62.0,,,2/9/2021 02:59,2021-02-09T02:59:00Z,02/08 21:59,4558.0,18530.0,,2021-02-09T02:59:00Z,,307829.0,4485964.0,307867.0,,,4793925.0,,,,,,,,,,,,53,811,0,324025,22088,324025,,107,50,656ca186400cbf9c3a0d1082ce46cb1c0aa3cbea,0,0,0,0,0,
20210209,WA,323214.0,16025.0,,,totalTestEncountersViral,4771837.0,719.0,18480.0,188.0,,78.0,,,2/8/2021 02:59,2021-02-08T02:59:00Z,02/07 21:59,4451.0,18480.0,,2021-02-08T02:59:00Z,,307163.0,4464543.0,307189.0,,,4771837.0,,,,,,,,,,,,53,3068,0,323214,54978,323214,,2,197,0fbf2970bb48590dfabcc953586e4a5586dbbf33,0,0,0,0,0,
20210208,WA,320146.0,15764.0,,,totalTestEncountersViral,4716859.0,737.0,18283.0,186.0,,73.0,,,2/6/2021 02:59,2021-02-06T02:59:00Z,02/05 21:59,4449.0,18283.0,,2021-02-06T02:59:00Z,,304315.0,4412414.0,304382.0,,,4716859.0,,,,,,,,,,,,53,0,0,320146,0,320146,,0,0,fa48fda9e7c63156184e71da417adf889ceb7be7,0,0,0,0,0,
20210207,WA,320146.0,15764.0,,,totalTestEncountersViral,4716859.0,737.0,18283.0,186.0,,73.0,,,2/6/2021 02:59,2021-02-06T02:59:00Z,02/05 21:59,4449.0,18283.0,,2021-02-06T02:59:00Z,,,,304382.0,,,4716859.0,,,,,,,,,,,,53,775,0,320146,22209,320146,,0,127,0ce8cdf10331e626c8bd3692437b3bf15cb2f443,0,0,0,0,0,
20210206,WA,319371.0,15410.0,,,totalTestEncountersViral,4694650.0,737.0,18156.0,186.0,,73.0,,,2/5/2021 02:59,2021-02-05T02:59:00Z,02/04 21:59,4449.0,18156.0,,2021-02-05T02:59:00Z,,,,303961.0,,,4694650.0,,,,,,,,,,,,53,1493,0,319371,23835,319371,,33,85,e355815df26d5f08352004368736ee88e638ed08,0,0,0,0,0,
20210205,WA,317878.0,15096.0,,,totalTestEncountersViral,4670815.0,789.0,18071.0,183.0,,80.0,,,2/4/2021 02:59,2021-02-04T02:59:00Z,02/03 21:59,4416.0,18071.0,,2021-02-04T02:59:00Z,,,,302782.0,,,4670815.0,,,,,,,,,,,,53,1584,0,317878,24987,317878,,28,84,7f45049dafc1302a62de25a83a51598579d0f543,0,0,0,0,0,
20210204,WA,316294.0,14922.0,,,totalTestEncountersViral,4645828.0,789.0,17987.0,183.0,,83.0,,,2/3/2021 02:59,2021-02-03T02:59:00Z,02/02 21:59,4388.0,17987.0,,2021-02-03T02:59:00Z,,,,301372.0,,,4645828.0,,,,,,,,,,,,53,1602,0,316294,31042,316294,,72,95,bcad286aae6614b4ea36782bbcdae6918eb11373,0,0,0,0,0,
20210203,WA,314692.0,14674.0,,,totalTestEncountersViral,4614786.0,838.0,17892.0,194.0,,89.0,,,2/2/2021 02:59,2021-02-02T02:59:00Z,02/01 21:59,4316.0,17892.0,,2021-02-02T02:59:00Z,,,,300018.0,,,4614786.0,,,,,,,,,,,,53,1357,0,314692,17196,314692,,-2,80,5c52cb35ff27f057e7091e545bf72ff1433dad42,0,0,0,0,0,
20210202,WA,313335.0,14237.0,,,totalTestEncountersViral,4597590.0,814.0,17812.0,203.0,,90.0,,,2/1/2021 02:59,2021-02-01T02:59:00Z,01/31 21:59,4318.0,17812.0,,2021-02-01T02:59:00Z,,,,299098.0,,,4597590.0,,,,,,,,,,,,53,1738,0,313335,49351,313335,,33,106,472bbceec837622f51955d95030eedfbffba1ab8,0,0,0,0,0,
20210201,WA,311597.0,14084.0,,,totalTestEncountersViral,4548239.0,797.0,17706.0,193.0,,88.0,,,1/31/2021 02:59,2021-01-31T02:59:00Z,01/30 21:59,4285.0,17706.0,,2021-01-31T02:59:00Z,,,,297513.0,,,4548239.0,,,,,,,,,,,,53,0,0,311597,0,311597,,0,0,92791f97f0788b3462068049676dde0000e4f0c8,0,0,0,0,0,
20210131,WA,311597.0,14084.0,,,totalTestEncountersViral,4548239.0,797.0,17706.0,193.0,,88.0,,,1/31/2021 02:59,2021-01-31T02:59:00Z,01/30 21:59,4285.0,17706.0,,2021-01-31T02:59:00Z,,,,297513.0,,,4548239.0,,,,,,,,,,,,53,1796,0,311597,24018,311597,,0,163,83ebdebcdaf7b1fcb3402188a97df52a23847951,0,0,0,0,0,
20210130,WA,309801.0,13940.0,,,totalTestEncountersViral,4524221.0,797.0,17543.0,193.0,,102.0,,,1/29/2021 02:59,2021-01-29T02:59:00Z,01/28 21:59,4285.0,17543.0,,2021-01-29T02:59:00Z,,,,295861.0,,,4524221.0,,,,,,,,,,,,53,1992,0,309801,28758,309801,,42,26,905df65dbe3b2ebf9ba5b12050e30ba62d38a1fc,0,0,0,0,0,
20210129,WA,307809.0,13831.0,,,totalTestEncountersViral,4495463.0,806.0,17517.0,195.0,,102.0,,,1/28/2021 02:59,2021-01-28T02:59:00Z,01/27 21:59,4243.0,17517.0,,2021-01-28T02:59:00Z,,,,293978.0,,,4495463.0,,,,,,,,,,,,53,2520,0,307809,25248,307809,,32,68,7ea6a7fa6739a52623885257a32f09abab1eef24,0,0,0,0,0,
20210128,WA,305289.0,13588.0,,,totalTestEncountersViral,4470215.0,823.0,17449.0,197.0,,99.0,,,1/27/2021 02:59,2021-01-27T02:59:00Z,01/26 21:59,4211.0,17449.0,,2021-01-27T02:59:00Z,,,,291701.0,,,4470215.0,,,,,,,,,,,,53,1807,0,305289,23371,305289,,44,95,2658050249df0efa1f5206b9a4361e3dea75f945,0,0,0,0,0,
20210127,WA,303482.0,13314.0,,,totalTestEncountersViral,4446844.0,869.0,17354.0,184.0,,100.0,,,1/26/2021 02:59,2021-01-26T02:59:00Z,01/25 21:59,4167.0,17354.0,,2021-01-26T02:59:00Z,,,,290168.0,,,4446844.0,,,,,,,,,,,,53,1341,0,303482,22614,303482,,19,95,d20f4da4e6cc903ac80dbd1d830600e56acb2c29,0,0,0,0,0,
20210126,WA,302141.0,13193.0,,,totalTestEncountersViral,4424230.0,846.0,17259.0,173.0,,82.0,,,1/25/2021 02:59,2021-01-25T02:59:00Z,01/24 21:59,4148.0,17259.0,,2021-01-25T02:59:00Z,,,,288948.0,,,4424230.0,,,,,,,,,,,,53,1943,0,302141,50584,302141,,34,130,fe1d363e6193784483d4f48737c99718448e8dbb,0,0,0,0,0,
20210125,WA,300198.0,13167.0,,,totalTestEncountersViral,4373646.0,916.0,17129.0,242.0,,100.0,,,1/23/2021 02:59,2021-01-23T02:59:00Z,01/22 21:59,4114.0,17129.0,,2021-01-23T02:59:00Z,,,,287031.0,,,4373646.0,,,,,,,,,,,,53,0,0,300198,0,300198,,0,0,451394ff45c15698db369a008ad086b69c5db430,0,0,0,0,0,
20210124,WA,300198.0,13167.0,,,totalTestEncountersViral,4373646.0,916.0,17129.0,242.0,,100.0,,,1/23/2021 02:59,2021-01-23T02:59:00Z,01/22 21:59,4114.0,17129.0,,2021-01-23T02:59:00Z,,,,287031.0,,,4373646.0,,,,,,,,,,,,53,1949,0,300198,23867,300198,,0,92,bf86632bfe277463890608d5b0c705c475c61a2d,0,0,0,0,0,
20210123,WA,298249.0,13062.0,,,totalTestEncountersViral,4349779.0,916.0,17037.0,242.0,,83.0,,,1/22/2021 02:59,2021-01-22T02:59:00Z,01/21 21:59,4114.0,17037.0,,2021-01-22T02:59:00Z,,,,285187.0,,,4349779.0,,,,,,,,,,,,53,2162,0,298249,23981,298249,,49,98,1ae105704f4842d9c8dd02f701d27f438aa5da66,0,0,0,0,0,
20210122,WA,296087.0,12899.0,,,totalTestEncountersViral,4325798.0,1012.0,16939.0,243.0,,80.0,,,1/21/2021 02:59,2021-01-21T02:59:00Z,01/20 21:59,4065.0,16939.0,,2021-01-21T02:59:00Z,,,,283188.0,,,4325798.0,,,,,,,,,,,,53,2070,0,296087,28492,296087,,125,91,d02861f78fe2b07675588ac7e42ab4a01ea48c93,0,0,0,0,0,
20210121,WA,294017.0,12759.0,,,totalTestEncountersViral,4297306.0,977.0,16848.0,221.0,,99.0,,,1/20/2021 02:59,2021-01-20T02:59:00Z,01/19 21:59,3940.0,16848.0,,2021-01-20T02:59:00Z,,,,281258.0,,,4297306.0,,,,,,,,,,,,53,2028,0,294017,31758,294017,,0,206,2f579425dfc9a3b4232826a4ad0b61a5325d7095,0,0,0,0,0,
20210120,WA,291989.0,12568.0,,,totalTestEncountersViral,4265548.0,1012.0,16642.0,243.0,,104.0,,,1/19/2021 02:59,2021-01-19T02:59:00Z,01/18 21:59,3940.0,16642.0,,2021-01-19T02:59:00Z,,,,279421.0,,,4265548.0,,,,,,,,,,,,53,2050,0,291989,31790,291989,,37,84,85673520113d3f81949768985144f197a54e6e0f,0,0,0,0,0,
20210119,WA,289939.0,12535.0,,,totalTestEncountersViral,4233758.0,1066.0,16558.0,238.0,,158.0,,,1/17/2021 02:59,2021-01-17T02:59:00Z,01/16 21:59,3903.0,16558.0,,2021-01-17T02:59:00Z,,,,277404.0,,,4233758.0,,,,,,,,,,,,53,0,0,289939,0,289939,,0,0,5b6c9e8e9f968c9b7f7a832804b0e0333e934d24,0,0,0,0,0,
20210118,WA,289939.0,12535.0,,,totalTestEncountersViral,4233758.0,1066.0,16558.0,238.0,,158.0,,,1/17/2021 02:59,2021-01-17T02:59:00Z,01/16 21:59,3903.0,16558.0,,2021-01-17T02:59:00Z,,,,277404.0,,,4233758.0,,,,,,,,,,,,53,3969,0,289939,53925,289939,,0,188,5d031f02abac992d39fab51939f498def79dba14,0,0,0,0,0,
20210117,WA,285970.0,12267.0,,,totalTestEncountersViral,4179833.0,1066.0,16370.0,238.0,,105.0,,,1/15/2021 02:59,2021-01-15T02:59:00Z,01/14 21:59,3903.0,16370.0,,2021-01-15T02:59:00Z,,,,273703.0,,,4179833.0,,,,,,,,,,,,53,0,0,285970,0,285970,,0,0,21e8654167d53398ce00a7c3fd90adab2d894ed8,0,0,0,0,0,
20210116,WA,285970.0,12267.0,,,totalTestEncountersViral,4179833.0,1066.0,16370.0,238.0,,105.0,,,1/15/2021 02:59,2021-01-15T02:59:00Z,01/14 21:59,3903.0,16370.0,,2021-01-15T02:59:00Z,,,,273703.0,,,4179833.0,,,,,,,,,,,,53,2193,0,285970,26619,285970,,27,290,7295dd4972432a45dc9ca10e57ecc4c6bb001b24,0,0,0,0,0,
20210115,WA,283777.0,12134.0,,,totalTestEncountersViral,4153214.0,1105.0,16080.0,202.0,,93.0,,,1/14/2021 02:59,2021-01-14T02:59:00Z,01/13 21:59,3876.0,16080.0,,2021-01-14T02:59:00Z,,,,271643.0,,,4153214.0,,,,,,,,,,,,53,2575,0,283777,24797,283777,,38,0,975a3018e744f84a243de94a126ba24245146ad5,0,0,0,0,0,
20210114,WA,281202.0,12001.0,,,totalTestEncountersViral,4128417.0,1083.0,16080.0,215.0,,93.0,,,1/13/2021 02:59,2021-01-13T02:59:00Z,01/12 21:59,3838.0,16080.0,,2021-01-13T02:59:00Z,,,,269201.0,,,4128417.0,,,,,,,,,,,,53,2658,0,281202,17770,281202,,49,12,8b6cee0898f14a89cc54f2d71791533beba6562f,0,0,0,0,0,
20210113,WA,278544.0,11843.0,,,totalTestEncountersViral,4110647.0,1076.0,16068.0,216.0,,111.0,,,1/12/2021 02:59,2021-01-12T02:59:00Z,01/11 21:59,3789.0,16068.0,,2021-01-12T02:59:00Z,,,,266701.0,,,4110647.0,,,,,,,,,,,,53,1858,0,278544,23116,278544,,90,90,e774ce5bcadf550b8f1b6d5ac12673bb2ccaf680,0,0,0,0,0,
20210112,WA,276686.0,11374.0,,,totalTestEncountersViral,4087531.0,1074.0,15978.0,234.0,,116.0,,,1/11/2021 02:59,2021-01-11T02:59:00Z,01/10 21:59,3699.0,15978.0,,2021-01-11T02:59:00Z,,,,265312.0,,,4087531.0,,,,,,,,,,,,53,5091,0,276686,52757,276686,,1,207,e9f07425f40384ba66645b48f90d6cbbbbb25274,0,0,0,0,0,
20210111,WA,271595.0,11235.0,,,totalTestEncountersViral,4034774.0,1177.0,15771.0,245.0,,86.0,,,1/9/2021 02:59,2021-01-09T02:59:00Z,01/08 21:59,3698.0,15771.0,,2021-01-09T02:59:00Z,,,,260360.0,,,4034774.0,,,,,,,,,,,,53,0,0,271595,0,271595,,0,0,99573b4d3be2500cdbad2e55bc405f9b5ef497f1,0,0,0,0,0,
20210110,WA,271595.0,11235.0,,,totalTestEncountersViral,4034774.0,1177.0,15771.0,245.0,,86.0,,,1/9/2021 02:59,2021-01-09T02:59:00Z,01/08 21:59,3698.0,15771.0,,2021-01-09T02:59:00Z,,,,260360.0,,,4034774.0,,,,,,,,,,,,53,2988,0,271595,24990,271595,,-1,214,31b165574e9596ce781a08d2dfc1387ab2ede98d,0,0,0,0,0,
20210109,WA,268607.0,11160.0,,,totalTestEncountersViral,4009784.0,1177.0,15557.0,245.0,,118.0,,,1/8/2021 02:59,2021-01-08T02:59:00Z,01/07 21:59,3699.0,15557.0,,2021-01-08T02:59:00Z,,,,257447.0,,,4009784.0,,,,,,,,,,,,53,4595,0,268607,22646,268607,,65,-11,ae50afb581bb3119885e1a29b3054ae0d6b7ad5b,0,0,0,0,0,
20210108,WA,264012.0,10611.0,,,totalTestEncountersViral,3987138.0,1197.0,15568.0,242.0,,104.0,,,1/7/2021 02:59,2021-01-07T02:59:00Z,01/06 21:59,3634.0,15568.0,,2021-01-07T02:59:00Z,,,,253401.0,,,3987138.0,,,,,,,,,,,,53,3260,0,264012,17549,264012,,29,153,984e1cb0d438f3e97948af6f7ad3c4d33b4a3111,0,0,0,0,0,
20210107,WA,260752.0,10446.0,,,totalTestEncountersViral,3969589.0,1159.0,15415.0,266.0,,109.0,,,1/6/2021 02:59,2021-01-06T02:59:00Z,01/05 21:59,3605.0,15415.0,,2021-01-06T02:59:00Z,,,,250306.0,,,3969589.0,,,,,,,,,,,,53,1985,0,260752,19957,260752,,64,88,8d1d46ce5e28b9353b663015c75a07e311defbdb,0,0,0,0,0,
20210106,WA,258767.0,10187.0,,,totalTestEncountersViral,3949632.0,1167.0,15327.0,262.0,,121.0,,,1/5/2021 02:59,2021-01-05T02:59:00Z,01/04 21:59,3541.0,15327.0,,2021-01-05T02:59:00Z,,,,248580.0,,,3949632.0,,,,,,,,,,,,53,2332,0,258767,13872,258767,,59,167,7ca725715a2393cc642d723c49ec8ed727f6fc94,0,0,0,0,0,
20210105,WA,256435.0,10059.0,,,totalTestEncountersViral,3935760.0,1117.0,15160.0,249.0,,109.0,,,1/4/2021 02:59,2021-01-04T02:59:00Z,01/03 21:59,3482.0,15160.0,,2021-01-04T02:59:00Z,,,,246376.0,,,3935760.0,,,,,,,,,,,,53,1039,0,256435,25788,256435,,23,49,7ba0359667729afb0cf70d10974d23b3d3a6fa4b,0,0,0,0,0,
20210104,WA,255396.0,10015.0,,,totalTestEncountersViral,3909972.0,1138.0,15111.0,248.0,,116.0,,,1/3/2021 02:59,2021-01-03T02:59:00Z,01/02 21:59,3459.0,15111.0,,2021-01-03T02:59:00Z,,,,245381.0,,,3909972.0,,,,,,,,,,,,53,8644,0,255396,73152,255396,,-2,363,d3aad91a89c1e41e333e6c18fc93c8f428c5e537,0,0,0,0,0,
20210103,WA,246752.0,9587.0,,,totalTestEncountersViral,3836820.0,1138.0,14748.0,248.0,,118.0,,,12/31/2020 02:59,2020-12-31T02:59:00Z,12/30 21:59,3461.0,14748.0,,2020-12-31T02:59:00Z,,,,237165.0,,,3836820.0,,,,,,,,,,,,53,0,0,246752,0,246752,,0,0,98f364782c0217190bcf73411f88313df64111b2,0,0,0,0,0,
20210102,WA,246752.0,9587.0,,,totalTestEncountersViral,3836820.0,1138.0,14748.0,248.0,,118.0,,,12/31/2020 02:59,2020-12-31T02:59:00Z,12/30 21:59,3461.0,14748.0,,2020-12-31T02:59:00Z,,,,237165.0,,,3836820.0,,,,,,,,,,,,53,0,0,246752,0,246752,,0,0,aaa87a3f6f8f02b268bd5f6b728a445fedf167fc,0,0,0,0,0,
20210101,WA,246752.0,9587.0,,,totalTestEncountersViral,3836820.0,1138.0,14748.0,248.0,,118.0,,,12/31/2020 02:59,2020-12-31T02:59:00Z,12/30 21:59,3461.0,14748.0,,2020-12-31T02:59:00Z,,,,237165.0,,,3836820.0,,,,,,,,,,,,53,4422,0,246752,31430,246752,,41,177,39482dbee26883b0e9a52613b78c1d51f7b0c968,0,0,0,0,0,
20201231,WA,242330.0,9337.0,,,totalTestEncountersViral,3805390.0,1088.0,14571.0,235.0,,118.0,,,12/30/2020 02:59,2020-12-30T02:59:00Z,12/29 21:59,3420.0,14571.0,,2020-12-30T02:59:00Z,,,,232993.0,,,3805390.0,,,,,,,,,,,,53,1484,0,242330,7069,242330,,51,126,8a5757b99b3f85e377588e1e6a0fe29e1b11e16d,0,0,0,0,0,
20201230,WA,240846.0,9122.0,,,totalTestEncountersViral,3798321.0,1201.0,14445.0,245.0,,108.0,,,12/29/2020 02:59,2020-12-29T02:59:00Z,12/28 21:59,3369.0,14445.0,,2020-12-29T02:59:00Z,,,,231724.0,,,3798321.0,,,,,,,,,,,,53,2174,0,240846,29659,240846,,174,169,3748194e9e18010778fca2d3947e50985c1874ea,0,0,0,0,0,
20201229,WA,238672.0,9000.0,,,totalTestEncountersViral,3768662.0,1280.0,14276.0,265.0,,105.0,,,12/28/2020 02:59,2020-12-28T02:59:00Z,12/27 21:59,3195.0,14276.0,,2020-12-28T02:59:00Z,,,,229672.0,,,3768662.0,,,,,,,,,,,,53,1953,0,238672,57883,238672,,11,180,33f3eb4c402c6254c5b3c698b2eabbe6c629aaea,0,0,0,0,0,
20201228,WA,236719.0,8924.0,,,totalTestEncountersViral,3710779.0,1200.0,14096.0,243.0,,90.0,,,12/26/2020 02:59,2020-12-26T02:59:00Z,12/25 21:59,3184.0,14096.0,,2020-12-26T02:59:00Z,,,,227795.0,,,3710779.0,,,,,,,,,,,,53,0,0,236719,0,236719,,0,0,6b12baa961f72dffe8655ba33e51fe8b8cf48b64,0,0,0,0,0,
20201227,WA,236719.0,8924.0,,,totalTestEncountersViral,3710779.0,1200.0,14096.0,243.0,,90.0,,,12/26/2020 02:59,2020-12-26T02:59:00Z,12/25 21:59,3184.0,14096.0,,2020-12-26T02:59:00Z,,,,227795.0,,,3710779.0,,,,,,,,,,,,53,3626,0,236719,61569,236719,,0,188,4cf10cf77f93b94f3e1f4bb9645a8ef71055be4a,0,0,0,0,0,
20201226,WA,233093.0,8694.0,,,totalTestEncountersViral,3649210.0,1200.0,13908.0,243.0,,108.0,,,12/24/2020 02:59,2020-12-24T02:59:00Z,12/23 21:59,3184.0,13908.0,,2020-12-24T02:59:00Z,,,,224399.0,,,3649210.0,,,,,,,,,,,,53,0,0,233093,0,233093,,0,0,83ae82f4c6f36b91df7ca74cf8f03d48c1fa1235,0,0,0,0,0,
20201225,WA,233093.0,8694.0,,,totalTestEncountersViral,3649210.0,1200.0,13908.0,243.0,,108.0,,,12/24/2020 02:59,2020-12-24T02:59:00Z,12/23 21:59,3184.0,13908.0,,2020-12-24T02:59:00Z,,,,224399.0,,,3649210.0,,,,,,,,,,,,53,2891,0,233093,28560,233093,,22,291,50be06a47db783ff27a2b8d56d919db3e5f369c7,0,0,0,0,0,
20201224,WA,230202.0,8507.0,,,totalTestEncountersViral,3620650.0,1202.0,13617.0,263.0,,105.0,,,12/23/2020 02:59,2020-12-23T02:59:00Z,12/22 21:59,3162.0,13617.0,,2020-12-23T02:59:00Z,,,,221695.0,,,3620650.0,,,,,,,,,,,,53,2315,0,230202,30191,230202,,31,27,62a4192de89f8f1376014f750eed2cb5b646e75c,0,0,0,0,0,
20201223,WA,227887.0,8303.0,,,totalTestEncountersViral,3590459.0,774.0,13590.0,195.0,,97.0,,,12/22/2020 02:59,2020-12-22T02:59:00Z,12/21 21:59,3131.0,13590.0,,2020-12-22T02:59:00Z,,,,219584.0,,,3590459.0,,,,,,,,,,,,53,1252,0,227887,30764,227887,,25,75,03c06b58f4581059d23ce1786d4692ba55b8f229,0,0,0,0,0,
20201222,WA,226635.0,8220.0,,,totalTestEncountersViral,3559695.0,1207.0,13515.0,272.0,,128.0,,,12/21/2020 02:59,2020-12-21T02:59:00Z,12/20 21:59,3106.0,13515.0,,2020-12-21T02:59:00Z,,,,218415.0,,,3559695.0,,,,,,,,,,,,53,4035,0,226635,56118,226635,,2,124,ded12df47dea65c287eb0fec71bbaefbce169c75,0,0,0,0,0,
20201221,WA,222600.0,8134.0,,,totalTestEncountersViral,3503577.0,1175.0,13391.0,258.0,,137.0,,,12/19/2020 02:59,2020-12-19T02:59:00Z,12/18 21:59,3104.0,13391.0,,2020-12-19T02:59:00Z,,,,214466.0,,,3503577.0,,,,,,,,,,,,53,0,0,222600,0,222600,,0,0,a7100b7d3df5f23f1f159bada65fd1ab726227d3,0,0,0,0,0,
20201220,WA,222600.0,8134.0,,,totalTestEncountersViral,3503577.0,1175.0,13391.0,258.0,,137.0,,,12/19/2020 02:59,2020-12-19T02:59:00Z,12/18 21:59,3104.0,13391.0,,2020-12-19T02:59:00Z,,,,214466.0,,,3503577.0,,,,,,,,,,,,53,2332,0,222600,24949,222600,,0,100,02dc10e3e4eaa29ee3d14a7f25b8a1f74f8602f0,0,0,0,0,0,
20201219,WA,220268.0,7985.0,,,totalTestEncountersViral,3478628.0,1175.0,13291.0,258.0,,144.0,,,12/18/2020 02:59,2020-12-18T02:59:00Z,12/17 21:59,3104.0,13291.0,,2020-12-18T02:59:00Z,,,,212283.0,,,3478628.0,,,,,,,,,,,,53,3063,0,220268,45736,220268,,-13,56,eb3791fe16e61041ee0168cdcf75e290780424f0,0,0,0,0,0,
20201218,WA,217205.0,7861.0,,,totalTestEncountersViral,3432892.0,1231.0,13235.0,273.0,,150.0,,,12/17/2020 02:59,2020-12-17T02:59:00Z,12/16 21:59,3117.0,13235.0,,2020-12-17T02:59:00Z,,,,209344.0,,,3432892.0,,,,,,,,,,,,53,2940,0,217205,0,217205,,75,161,bb4ecc5d2e21990d085a5e536aa00c19b02c01f9,0,0,0,0,0,
20201217,WA,214265.0,7671.0,,,totalTestEncountersViral,3432892.0,1233.0,13074.0,279.0,,141.0,,,12/16/2020 02:59,2020-12-16T02:59:00Z,12/15 21:59,3042.0,13074.0,,2020-12-16T02:59:00Z,,,,206594.0,,,3432892.0,,,,,,,,,,,,53,61,0,214265,21216,214265,,89,301,4f3b0199bb4a49745c7167f9709b1f6197b4e28d,0,0,0,0,0,
20201216,WA,214204.0,7660.0,,,totalTestEncountersViral,3411676.0,1181.0,12773.0,260.0,,138.0,,,12/15/2020 02:59,2020-12-15T02:59:00Z,12/14 21:59,2953.0,12773.0,,2020-12-15T02:59:00Z,,,,206544.0,2953.0,,3411676.0,,,,,,,,,,,,53,667,0,214204,31332,214204,,35,124,357709c3b30fd01be48da19ddbed938b7a93d556,0,0,0,0,0,
20201215,WA,213537.0,7512.0,,,totalTestEncountersViral,3380344.0,1144.0,12649.0,250.0,,128.0,,,12/14/2020 02:59,2020-12-14T02:59:00Z,12/13 21:59,2918.0,12649.0,,2020-12-14T02:59:00Z,,,,206025.0,2918.0,,3380344.0,,,,,,,,,,,,53,652,0,213537,32441,213537,,39,124,703b3421ae62c0d2215bf35083104c13e863b268,0,0,0,0,0,
20201214,WA,212885.0,7472.0,,,totalTestEncountersViral,3347903.0,1140.0,12525.0,248.0,,147.0,,,12/13/2020 02:59,2020-12-13T02:59:00Z,12/12 21:59,2879.0,12525.0,,2020-12-13T02:59:00Z,,,,205413.0,2879.0,,3347903.0,,,,,,,,,,,,53,1410,0,212885,27833,212885,,0,157,1da9ff73fa1a63a48ddf8ec8f075c4b57446cfc5,0,0,0,0,0,
20201213,WA,211475.0,7415.0,,,totalTestEncountersViral,3320070.0,1140.0,12368.0,248.0,,131.0,,,12/12/2020 02:59,2020-12-12T02:59:00Z,12/11 21:59,2879.0,12368.0,,2020-12-12T02:59:00Z,,,,204060.0,2879.0,,3320070.0,,,,,,,,,,,,53,2228,0,211475,34134,211475,,0,131,6b20e5af8b556a863a265564ec1d105afaa3d203,0,0,0,0,0,
20201212,WA,209247.0,7247.0,,,totalTestEncountersViral,3285936.0,1140.0,12237.0,248.0,,133.0,,,12/11/2020 02:59,2020-12-11T02:59:00Z,12/10 21:59,2879.0,12237.0,,2020-12-11T02:59:00Z,,,,202000.0,2879.0,,3285936.0,,,,,,,,,,,,53,2421,0,209247,29098,209247,,29,153,41bdb16c220a3796450771541dd4c13790a5e04e,0,0,0,0,0,
20201211,WA,206826.0,7097.0,,,totalTestEncountersViral,3256838.0,1166.0,12084.0,262.0,,133.0,,,12/10/2020 02:59,2020-12-10T02:59:00Z,12/09 21:59,2850.0,12084.0,,2020-12-10T02:59:00Z,,,,199729.0,2850.0,,3256838.0,,,,,,,,,,,,53,2557,0,206826,31410,206826,,-166,88,791cc8e1d05fb735ef91ea9889813a5ebf2d8acb,0,0,0,0,0,
20201210,WA,204269.0,6935.0,,,totalTestEncountersViral,3225428.0,1177.0,11996.0,294.0,,144.0,,,12/9/2020 02:59,2020-12-09T02:59:00Z,12/08 21:59,3016.0,11996.0,,2020-12-09T02:59:00Z,,,,197334.0,3016.0,,3225428.0,,,,,,,,,,,,53,2977,0,204269,28378,204269,,49,155,b755b9bb7a91124e42a2ea71a567d0d4de6cde99,0,0,0,0,0,
